tweet_id,text,name,rating,dog_category,dog_specie,prediction_confidence,retweet_count,favorite_count,date
681523177663676416,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,Carly,1.2,None,Norfolk_terrier,0.205067,5216,13200,2015-12-28
681320187870711809,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,Glacier,1.1,None,Samoyed,0.362596,672,2417,2015-12-28
681297372102656000,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",actually,1.2,None,Lhasa,0.482401,857,2964,2015-12-28
681281657291280384,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,Sarge,1.1,None,Saint_Bernard,0.99883,998,2967,2015-12-28
681261549936340994,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,Panda,0.9,None,Tibetan_terrier,0.382101,236,1336,2015-12-27
681231109724700672,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,None,1.1,pupper,Irish_setter,0.406047,441,2244,2015-12-27
681193455364796417,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,Aspen,1.1,None,Pomeranian,0.992619,1340,3425,2015-12-27
680970795137544192,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,None,0.9,None,pug,0.713102,586,2217,2015-12-27
680940246314430465,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,Alice,0.4,None,soft-coated_wheaten_terrier,0.289598,937,2928,2015-12-27
680934982542561280,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,Sadie,1.0,None,Labrador_retriever,0.7843979999999999,394,1923,2015-12-27
680913438424612864,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,Griswold,1.1,None,Pomeranian,0.615678,563,2214,2015-12-27
680889648562991104,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,Cheesy,0.9,None,Shetland_sheepdog,0.876337,326,1616,2015-12-26
680836378243002368,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,Ellie,1.2,pupper,Pembroke,0.427781,1185,3193,2015-12-26
680801747103793152,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,None,1.0,None,pug,0.99672,742,2192,2015-12-26
680609293079592961,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,Brody,0.9,None,French_bulldog,0.700764,629,2415,2015-12-26
680497766108381184,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,Percy,1.2,None,Chihuahua,0.538354,1736,3892,2015-12-25
680494726643068929,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,None,1.7,pupper,kuvasz,0.438627,440,1576,2015-12-25
680473011644985345,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",Hector,1.0,pupper,Lakeland_terrier,0.796694,674,2347,2015-12-25
680191257256136705,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,None,1.1,pupper,Brittany_spaniel,0.7332529999999999,442,1983,2015-12-25
680161097740095489,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,Goliath,1.2,None,bluetick,0.268681,672,2145,2015-12-24
680145970311643136,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,Kawhi,1.0,pupper,miniature_poodle,0.457117,1563,3318,2015-12-24
680130881361686529,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,Reggie,1.0,None,Maltese_dog,0.199121,857,2119,2015-12-24
680115823365742593,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,Ozzy,0.9,None,pug,0.999365,830,2500,2015-12-24
680100725817409536,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,None,1.1,pupper,golden_retriever,0.6989609999999999,1253,3308,2015-12-24
679862121895714818,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",None,1.1,None,EntleBucher,0.5232060000000001,557,2255,2015-12-24
679844490799091713,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,Willie,1.0,None,Airedale,0.903832,687,2188,2015-12-24
679828447187857408,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,None,1.3,pupper,Chihuahua,0.346545,12614,33208,2015-12-24
679777920601223168,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,Rinna,1.0,pupper,bloodhound,0.5288189999999999,998,2859,2015-12-23
679736210798047232,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,None,0.9,None,French_bulldog,0.319139,718,1917,2015-12-23
679722016581222400,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,Mike,0.8,None,boxer,0.459604,426,1540,2015-12-23
679530280114372609,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,None,0.7,None,dalmatian,0.750256,1888,4377,2015-12-23
679511351870550016,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,William,0.7,None,Chihuahua,0.761972,1149,3077,2015-12-23
679475951516934144,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,Evy,0.9,None,Maltese_dog,0.145742,585,1928,2015-12-23
679462823135686656,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,Hurley,1.1,None,toy_poodle,0.62178,17037,29447,2015-12-23
679158373988876288,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,Rubio,1.1,None,pug,0.272205,7251,19463,2015-12-22
679148763231985668,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,None,0.8,None,Italian_greyhound,0.302685,927,2560,2015-12-22
679132435750195208,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,Louis,1.0,None,Scottish_deerhound,0.1946099999999999,1036,2714,2015-12-22
679111216690831360,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,officially,1.2,None,kelpie,0.189423,2316,5445,2015-12-22
678991772295516161,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,None,1.2,None,Eskimo_dog,0.330216,1017,2074,2015-12-21
678969228704284672,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,Lola,1.1,None,Labrador_retriever,0.680251,409,1500,2015-12-21
678800283649069056,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,None,1.2,pupper,Labrador_retriever,0.213673,821,2358,2015-12-21
678798276842360832,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,Linda,0.7,None,Airedale,0.583122,1030,3169,2015-12-21
678774928607469569,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,Tug,1.1,None,Pembroke,0.194681,821,2577,2015-12-21
678764513869611008,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",Wilson,1.0,None,Irish_terrier,0.696646,417,1484,2015-12-21
678755239630127104,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,Dash,1.0,None,malamute,0.606654,2936,6496,2015-12-21
678643457146150913,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,Grizz,1.0,None,Labrador_retriever,0.338757,360,1883,2015-12-20
678446151570427904,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,None,1.0,None,Staffordshire_bullterrier,0.284492,1372,3659,2015-12-20
678424312106393600,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,Crystal,0.2,None,Maltese_dog,0.759945,2281,5006,2015-12-20
678410210315247616,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,Jerome,1.0,None,schipperke,0.145877,1610,3830,2015-12-20
678396796259975168,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,None,1.2,None,Pembroke,0.95618,375,1460,2015-12-20
678389028614488064,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",Bella,1.1,pupper,miniature_pinscher,0.516284,383,1717,2015-12-20
678341075375947776,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,None,1.2,pupper,golden_retriever,0.853284,473,1578,2015-12-19
678334497360859136,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,Rosie,1.0,None,Norfolk_terrier,0.378643,224,1185,2015-12-19
678278586130948096,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,None,1.0,pupper,Maltese_dog,0.897841,5498,10425,2015-12-19
678255464182861824,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,Jessifer,0.9,None,Chihuahua,0.613819,328,1455,2015-12-19
678021115718029313,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,Reese,1.2,None,miniature_pinscher,0.822048,5642,12393,2015-12-19
677918531514703872,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",None,1.0,None,Eskimo_dog,0.199347,364,1222,2015-12-18
677895101218201600,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,None,0.9,None,dalmatian,0.550702,1846,4402,2015-12-18
677700003327029250,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,Ralph,1.0,None,Siberian_husky,0.120849,1294,3118,2015-12-18
677698403548192770,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,Sadie,0.9,None,Shih-Tzu,0.916645,286,1118,2015-12-18
677687604918272002,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,None,1.1,None,Pembroke,0.573047,756,2265,2015-12-18
677673981332312066,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,None,0.9,None,Maltese_dog,0.817908,1352,3037,2015-12-18
677644091929329666,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,None,1.1,None,Chihuahua,0.626236,728,1713,2015-12-18
677565715327688705,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,None,0.6,None,basset,0.397295,411,1191,2015-12-17
677547928504967168,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,None,1.2,None,American_Staffordshire_terrier,0.914978,3299,6331,2015-12-17
677530072887205888,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,Axel,0.9,None,Staffordshire_bullterrier,0.6892590000000001,204,969,2015-12-17
677334615166730240,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,None,0.9,None,Lakeland_terrier,0.859392,253,1229,2015-12-17
677331501395156992,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,Humphrey,0.9,None,beagle,0.3134639999999999,209,988,2015-12-17
677314812125323265,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",Tassy,1.0,None,Blenheim_spaniel,0.924127,472,1502,2015-12-17
677301033169788928,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,Juckson,0.5,None,Japanese_spaniel,0.6611779999999999,354,1115,2015-12-17
677269281705472000,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,the,1.0,pupper,Shetland_sheepdog,0.656616,636,1800,2015-12-16
677187300187611136,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,None,0.9,None,English_setter,0.282396,815,2486,2015-12-16
676975532580409345,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,Cooper,1.1,None,malamute,0.363257,953,2530,2015-12-16
676957860086095872,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,None,1.0,None,Labrador_retriever,0.772423,720,2029,2015-12-16
676949632774234114,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,Tyrus,0.8,None,Welsh_springer_spaniel,0.206479,349,1189,2015-12-16
676946864479084545,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,None,1.2,None,Pekinese,0.752707,327,1577,2015-12-16
676936541936185344,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,None,0.8,pupper,Chesapeake_Bay_retriever,0.5452859999999999,4436,11633,2015-12-16
676864501615042560,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,Ash,1.0,None,Chesapeake_Bay_retriever,0.371146,629,1904,2015-12-15
676821958043033607,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,None,1.1,None,Great_Pyrenees,0.8698040000000001,13808,20754,2015-12-15
676811746707918848,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,Penny,0.9,None,Chihuahua,0.440916,379,1308,2015-12-15
676617503762681856,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,None,1.3,pupper,Chihuahua,0.841084,856,2617,2015-12-15
676603393314578432,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,Godzilla,0.9,pupper,whippet,0.8770209999999999,342,1039,2015-12-15
676588346097852417,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,Bubbles,0.5,None,Boston_bull,0.976577,701,2087,2015-12-15
676533798876651520,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,None,1.2,None,chow,0.2652739999999999,490,1702,2015-12-14
676496375194980353,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,Griffin,0.9,None,pug,0.985387,471,1377,2015-12-14
676470639084101634,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,None,1.1,pupper,golden_retriever,0.7903859999999999,4185,10602,2015-12-14
676440007570247681,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,None,1.1,pupper,Maltese_dog,0.579472,590,1566,2015-12-14
676430933382295552,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",Duke,1.0,None,golden_retriever,0.583875,302,1265,2015-12-14
676237365392908289,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,Winston,0.8,None,French_bulldog,0.961996,251,1092,2015-12-14
676191832485810177,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,None,1.0,None,Chihuahua,0.376741,919,2059,2015-12-14
676146341966438401,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,Bert,1.0,None,Irish_water_spaniel,0.388332,593,1755,2015-12-13
676101918813499392,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,Striker,1.1,None,Shih-Tzu,0.225848,1051,2586,2015-12-13
676089483918516224,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",None,0.9,None,bull_mastiff,0.743808,392,1184,2015-12-13
675898130735476737,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,None,1.0,pupper,Labrador_retriever,0.40743,505,1449,2015-12-13
675891555769696257,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,Donny,0.6,None,Italian_greyhound,0.305637,765,1925,2015-12-13
675888385639251968,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,None,1.0,None,West_Highland_white_terrier,0.672117,841,2114,2015-12-13
675870721063669760,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,None,1.1,None,golden_retriever,0.263892,500,1469,2015-12-13
675853064436391936,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,None,1.1,pupper,Labrador_retriever,0.868367,1137,2427,2015-12-13
675845657354215424,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",Pepper,1.0,pupper,pug,0.8839520000000001,780,2049,2015-12-13
675822767435051008,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,None,1.0,None,Pomeranian,0.46071,475,1382,2015-12-12
675820929667219457,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,None,1.1,pupper,basset,0.556373,208,957,2015-12-12
675798442703122432,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,Bernie,1.0,None,beagle,0.681218,3050,9329,2015-12-12
675781562965868544,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,Buddah,1.1,None,Maltese_dog,0.921968,420,1459,2015-12-12
675740360753160193,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,None,1.2,pupper,golden_retriever,0.800495,296,1062,2015-12-12
675710890956750848,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,Lenny,1.2,None,standard_schnauzer,0.441427,722,1694,2015-12-12
675706639471788032,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,None,1.0,None,English_springer,0.9903,86,583,2015-12-12
675534494439489536,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,None,1.1,None,chow,0.749368,363,1664,2015-12-12
675531475945709568,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,Ellie,1.0,None,Pembroke,0.918441,332,1069,2015-12-12
675522403582218240,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,Sammy,1.0,None,cocker_spaniel,0.299708,248,942,2015-12-12
675517828909424640,12/10 stay woke https://t.co/XDiQw4Akiw,None,1.2,None,Scottish_deerhound,0.240591,407,1152,2015-12-12
675497103322386432,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,Reggie,1.1,None,vizsla,0.5195890000000001,1137,2825,2015-12-12
675489971617296384,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,None,1.0,None,West_Highland_white_terrier,0.139613,528,1156,2015-12-12
675432746517426176,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,None,1.2,pupper,Labrador_retriever,0.986548,503,1361,2015-12-11
675372240448454658,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",None,1.3,None,Chihuahua,0.416385,458,1531,2015-12-11
675362609739206656,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,Daisy,1.2,None,Labrador_retriever,0.479008,196,943,2015-12-11
675349384339542016,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,None,1.3,None,borzoi,0.866367,2002,3537,2015-12-11
675334060156301312,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,None,1.2,pupper,Pembroke,0.773135,1135,2491,2015-12-11
675149409102012420,holy shit 12/10 https://t.co/p6O8X93bTQ,None,1.2,None,chow,0.999876,1502,3356,2015-12-11
675147105808306176,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,None,1.0,None,golden_retriever,0.949215,200,842,2015-12-11
675145476954566656,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,None,0.9,None,Labrador_retriever,0.458746,784,1918,2015-12-11
675111688094527488,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,Oliver,0.8,None,Labrador_retriever,0.631501,214,867,2015-12-11
675109292475830276,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,None,0.9,None,dalmatian,0.989519,1000,2522,2015-12-11
675047298674663426,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,None,1.1,None,Samoyed,0.978007,275,929,2015-12-10
675006312288268288,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,Mollie,1.0,pupper,boxer,0.654697,201,876,2015-12-10
675003128568291329,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,Laela,1.2,None,Pembroke,0.655279,406,1394,2015-12-10
674999807681908736,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,None,1.3,None,Rottweiler,0.591829,957,1996,2015-12-10
674805413498527744,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",None,1.0,None,English_springer,0.594467,318,765,2015-12-10
674800520222154752,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,Tedders,1.1,None,Pembroke,0.8764790000000001,750,2706,2015-12-10
674793399141146624,I have found another. 13/10 https://t.co/HwroPYv8pY,None,1.3,None,giant_schnauzer,0.119693,954,2225,2015-12-10
674790488185167872,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,None,1.3,None,Labrador_retriever,0.8019029999999999,219,986,2015-12-10
674788554665512960,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,Maggie,0.9,None,miniature_poodle,0.349561,181,719,2015-12-10
674774481756377088,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,Superpup,1.1,pupper,Chihuahua,0.407016,411,990,2015-12-10
674764817387900928,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,None,1.0,None,Samoyed,0.634695,200,700,2015-12-10
674752233200820224,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,None,1.2,None,vizsla,0.665516,401,1314,2015-12-10
674743008475090944,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,Sophie,1.0,None,Bernese_mountain_dog,0.583054,468,1260,2015-12-10
674739953134403584,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",None,1.1,None,Dandie_Dinmont,0.175915,327,968,2015-12-09
674737130913071104,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,Rufio,1.0,pupper,Pomeranian,0.948537,80,580,2015-12-09
674670581682434048,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,Jeb,0.9,None,malamute,0.180079,568,1449,2015-12-09
674646392044941312,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,None,0.5,None,flat-coated_retriever,0.837448,430,1282,2015-12-09
674638615994089473,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,None,1.2,pupper,Pomeranian,0.846986,513,1518,2015-12-09
674468880899788800,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,Louis,1.3,None,chow,0.52623,1786,5570,2015-12-09
674447403907457024,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,None,1.0,pupper,Brabancon_griffon,0.409909,315,957,2015-12-09
674422304705744896,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,Ava,1.2,None,golden_retriever,0.964497,467,1286,2015-12-09
674416750885273600,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,Jonah,1.0,None,Chihuahua,0.287201,117,612,2015-12-09
674291837063053312,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,Kenny,1.1,None,Cardigan,0.611525,5149,13209,2015-12-08
